#date,problem,instance,method,rand_seed,target,use_target,objective,time_limit,nb_max_iterations,initialization,nb_iter_local_search,max_time_local_search,local_search,adaptive,window_size,coeff_exploi_explo,simulation,O_time,P_time
#2022-10-11 23:37:05,wvcp,queen11_11,local_search,5,0,false,reached,3600,9223372036854775807,constrained,9000000000000000000,3600,redls,pursuit,50,1,always_ls,0,0.02
turn,time,nb_colors,penalty,score,solution
1146,0,16,0,185,2:3:6:2:3:0:8:0:8:6:6:2:3:8:8:6:2:0:3:0:8:3:2:2:3:7:4:6:7:6:7:5:5:8:2:3:6:8:7:7:4:7:3:5:0:4:5:5:5:4:0:4:7:5:1:8:7:10:4:10:10:5:1:11:10:6:0:10:1:0:6:1:11:0:11:10:10:3:4:1:1:13:13:14:14:11:13:0:7:14:13:1:2:11:8:13:13:11:14:14:5:14:14:13:14:16:1:16:16:16:12:16:16:12:11:11:17:12:17:13:17
2713,0,16,0,184,6:3:0:8:5:6:6:3:0:5:0:8:5:3:6:0:3:3:0:6:2:5:3:0:5:10:2:8:6:0:10:4:2:3:8:5:2:5:4:8:2:8:0:10:3:4:2:5:5:10:7:7:10:8:4:7:10:11:4:2:7:8:6:11:7:6:10:7:11:2:2:3:7:10:11:11:1:10:1:1:1:14:14:13:13:11:10:4:1:13:7:4:8:1:14:14:1:14:13:13:11:13:13:14:13:16:1:16:16:16:12:16:16:12:14:8:17:12:17:12:17
2714,0,16,0,183,6:3:0:8:5:6:6:3:0:5:0:8:5:3:6:0:3:3:0:6:2:5:3:0:5:10:2:8:6:0:10:4:2:3:8:5:2:5:4:8:2:8:0:10:3:4:2:5:5:10:7:7:10:8:4:7:10:4:4:2:7:8:6:4:7:6:10:7:11:2:2:3:7:10:11:11:1:10:1:1:1:14:14:13:13:11:10:4:1:13:7:11:8:1:14:14:1:14:13:13:11:13:13:14:13:16:1:16:16:16:12:16:16:12:14:8:17:12:17:12:17
2725,0,16,0,182,6:0:0:8:5:6:6:3:0:5:0:8:5:3:6:0:3:3:0:6:2:5:3:0:5:10:2:8:6:0:10:4:2:3:8:5:2:5:4:8:2:8:0:10:3:4:2:5:5:10:7:7:10:8:4:7:10:4:4:2:7:8:6:4:7:6:10:7:11:2:2:3:7:10:11:11:1:10:1:1:1:3:14:13:13:11:10:4:1:13:7:11:8:1:14:14:1:14:13:13:11:13:13:14:13:16:16:16:14:16:14:16:16:1:4:8:17:12:17:12:17
2790,0,15,0,181,6:3:0:8:5:6:6:3:0:5:0:8:5:3:6:0:3:3:0:6:2:5:3:0:3:10:2:8:6:0:10:4:2:3:8:5:2:5:4:8:2:8:0:10:3:4:2:5:5:10:7:7:10:8:4:7:10:4:4:2:7:8:6:4:6:6:10:7:11:2:2:3:7:10:11:11:1:10:1:1:1:11:14:13:13:11:10:4:1:13:7:11:8:1:14:14:1:14:13:13:11:13:13:14:13:16:16:16:14:16:14:16:16:1:4:8:11:17:7:17:7
5337,0,15,0,180,8:6:0:8:3:6:6:5:8:3:0:8:5:3:6:0:3:3:0:6:5:8:8:6:3:10:2:0:6:0:4:4:2:10:5:2:0:0:10:4:2:6:8:10:10:7:4:10:5:4:10:7:2:7:7:7:2:5:4:2:4:4:7:5:8:0:3:3:7:2:2:3:10:5:1:1:11:10:1:11:11:11:14:13:13:1:8:1:6:13:11:4:5:11:14:14:11:14:13:13:1:13:13:14:13:16:16:16:3:16:14:5:16:11:14:16:1:17:16:7:17
5373,0,15,0,179,8:6:0:8:3:6:6:5:8:3:0:8:5:3:6:0:3:3:0:6:5:8:8:6:3:10:2:0:6:0:4:4:2:10:5:2:0:0:10:4:2:6:8:10:10:7:4:10:5:4:10:7:2:7:7:7:2:5:4:2:4:4:7:5:8:0:3:3:7:2:2:3:10:5:1:11:11:10:1:1:11:11:11:13:13:1:8:1:6:13:11:4:5:1:14:14:11:14:13:13:7:13:13:14:13:16:16:16:3:16:14:5:16:11:14:16:1:17:16:7:17
5691,0,14,0,178,8:6:0:8:3:6:6:5:8:3:0:8:5:3:6:0:3:3:0:6:5:8:8:6:3:10:2:0:6:0:4:4:2:10:5:2:0:0:10:4:2:6:8:10:10:7:4:10:5:4:10:7:2:7:7:7:2:5:4:2:4:4:7:5:8:0:3:3:7:2:2:3:10:5:14:14:11:10:11:11:11:1:11:11:13:1:8:14:6:13:13:4:5:1:14:1:11:1:13:13:7:13:13:14:13:14:1:14:3:6:14:5:16:16:1:14:1:16:7:16:10
175314362,0,14,0,178,8:6:0:8:3:6:6:5:8:3:0:8:5:3:6:0:3:3:0:6:5:8:8:6:3:10:2:0:6:0:4:4:2:10:5:2:0:0:10:4:2:6:8:10:10:7:4:10:5:4:10:7:2:7:7:7:2:5:4:2:4:4:7:5:8:0:3:3:7:2:2:3:10:5:14:14:11:10:11:11:11:1:11:11:13:1:8:14:6:13:13:4:5:1:14:1:11:1:13:13:7:13:13:14:13:14:1:14:3:6:14:5:16:16:1:14:1:16:7:16:10
#2022-10-12 00:37:06
